1.3440860215053902, 1.9921875
8.512544802867396, 1.9921875
19.71326164874553, 1.99609375
29.569892473118287, 1.99609375
38.53046594982078, 1.99609375
48.83512544802866, 1.99609375
58.69175627240142, 1.99609375
70.78853046594983, 1.99609375
81.98924731182797, 1.99609375
92.29390681003582, 1.99609375
103.04659498207883, 2
118.27956989247312, 1.9921875
132.6164874551971, 1.98046875
144.71326164874552, 1.9609375
157.70609318996415, 1.9453125
172.9390681003584, 1.90625
185.93189964157708, 1.8671875
196.68458781362008, 1.8125
207.8853046594982, 1.76171875
218.6379928315412, 1.7109375
232.07885304659496, 1.625
241.48745519713262, 1.5390625
250.89605734767022, 1.4765625
258.9605734767025, 1.40625
271.9534050179211, 1.3046875
282.7060931899641, 1.2109375
293.01075268817203, 1.1484375
301.52329749103944, 1.078125
310.03584229390674, 1.02734375
316.75627240143365, 0.9765625
325.71684587813616, 0.9296874999999998
331.98924731182785, 0.90625
331.54121863799276, 1.0390625000000002
331.54121863799276, 1.17578125
331.54121863799276, 1.28515625
331.54121863799276, 1.39453125
331.98924731182785, 1.5
331.98924731182785, 1.59375
331.98924731182785, 1.67578125
332.43727598566306, 1.75
344.5340501792115, 1.80859375
360.2150537634408, 1.83203125
376.3440860215053, 1.8515625
389.336917562724, 1.859375
408.1541218637992, 1.859375
427.41935483870964, 1.859375
441.75627240143365, 1.85546875
458.33333333333326, 1.86328125
474.46236559139777, 1.859375
483.4229390681003, 1.859375
495.9677419354838, 1.86328125
